CUSTOMER_RK,NATIONAL_ID,NAME,ADDRESS,PHONE,EMAIL,PERMANENT_RESIDENT_FLG,CUSTOMER_AGE,CUSTOMER_STATUS,BUREAU_SCORE,TOTAL_NON_CARD_BALANCE,BUREAU_INVESTIGATION_DATE_SINCE,BUREAU_CARD_UTILIZATION,DOCUMENTATION_COMPLETED_FLG,CUSTOMER_EMPLOYMENT_TYPE,DOCUMENTATION_TYPE,DPD30_AUTO_LOANS_CNT,DPD30_CASH_COLLATERAL_CNT,DPD30_CC_LOANS_CNT,DPD30_MORTGAGE_LOANS_CNT,DPD30_OVERDRAFT_LOANS_CNT,DPD30_PERSONAL_LOANS_CNT,LAST_MONTH_30,NUM_CHARGE_OFF_36M,HOME_INCONSISTENCY_FLG,INTEREST_INCOME,MAIDEN_NAME_INCONSISTENCY_FLG,OTHER_INCOME,RENT_INCOME,REQUESTED_LOAN_TENOR,REQUESTED_LOAN_AMOUNT,REQUESTED_PAYMENT_PLAN,SALARY_TIE_UP_AMOUNT,TOTAL_CC_AMOUNT,TOTAL_LOAN_INSTALLMENT,TOTAL_OPEN_CARD_BALANCE,TOTAL_OPEN_CC_BALANCE,TOTAL_OPEN_LOAN_INSTALLMENT,TOTAL_OVERDRAFTS_AMOUNT,TOTAL_PERS_LOANS_BAL_UNSECURE,IB_WPS_CARD_LAST_12M,IB_WPS_MORTGAGE_LAST_12M,IB_WPS_OD_LAST_12M,IB_WPS_AUTO_LOAN_LAST_12M,IB_WPS_LOAN_LAST_12M,MAX_DUR_SINCE_CC_OPEN,EXISTING_CUSTOMER,FRAUD_FLG,BUSINESS_INCONSISTENCY_FLG,VERIFICATION_COMPLETED_FLG,VERIFIED_DOCUMENT_INCOME_FLG,PRODUCT_CODE,EMAIL_PROVIDED_FLG,EMAIL_INCONSISTENCY_FLG,IS_EMPLOYEE_FLG,DECLARED_INCOME,DOCUMENTED_INCOME,TOTAL_EMPLOYMENT_DURATION,PLEDGED_AMOUNT,VERIFIED_INCOME,WPS_LIFETIME,CUSTOMER_MONTHLY_EXPENSES,BAD
447027,581-38-8511,Thomas Brown,"7109 Medina Burg Apt. 802 Mariahland, PA 89400",+1-556-366-9663,thanna@example.com,Y,47,O,652,19771,36,0.55,Y,S,ID,0,0,0,0,0,0,2,5,N,708,N,0,0,18,33282,U,65,10460,210,751,375,962,189,2707,3,2,7,4,2,118,N,N,N,Y,Y,PL1,Y,N,Y,3728,5706,131,263,5553,0,6286,0
942316,859-78-3452,Amanda Wood,"46356 Lisa Rue Suite 338 Kimberlyland, AR 75731",001-699-522-3588x24621,romeroscott@example.net,Y,40,O,615,13085,76,0.51,Y,N,ID,0,0,0,0,0,0,2,1,N,116,N,0,0,24,16548,U,338,7286,254,1018,1174,498,227,1382,3,0,10,2,10,91,Y,N,N,Y,Y,PL2,Y,N,Y,9970,11086,165,224,11329,0,2671,0
628517,283-12-8873,Matthew Chambers,"1739 Perez Lock North Meganton, HI 59257",(930)502-6662x0092,russell65@example.com,Y,45,C,780,25018,13,0.28,N,M,ID,0,0,0,0,0,0,2,2,N,248,N,0,0,18,20970,B,199,0,478,631,879,470,305,2374,3,1,4,1,4,47,Y,N,N,N,N,PL1,Y,N,Y,6739,6815,28,212,6160,0,4319,0
454709,341-40-5954,Meghan Baker,"03157 Perkins Street Liuville, TX 50320",(440)829-1787x067,brittany67@example.com,Y,47,O,289,15715,81,0.82,Y,B,BS,0,0,0,0,0,0,1,1,N,754,N,0,0,36,48296,F,291,3164,659,482,942,924,348,2617,8,2,4,8,10,2,N,N,N,Y,Y,PL2,Y,N,Y,12899,5887,109,414,5731,0,6507,0
961294,321-95-6654,Michael Bryant,"4921 Morris Stream South Rachelside, ME 89928",(885)409-6930x3033,mcconnelljennifer@example.com,Y,52,O,755,38037,58,0.58,Y,B,ID,0,0,0,0,0,0,0,3,N,128,N,0,639,24,30780,F,124,0,484,1182,947,856,173,1389,5,1,5,6,2,119,N,N,N,Y,Y,PL1,Y,N,Y,3872,13634,189,572,13556,L,5028,0
163759,404-89-7933,Jennifer Cannon,"968 Barker Ways Walkerview, AZ 99762",+1-684-803-4524x28869,sara76@example.org,Y,30,C,839,34765,16,0.6,Y,L,ID,0,0,0,0,0,0,2,1,N,949,N,0,0,36,18542,U,219,6612,521,870,887,226,259,1392,8,0,2,8,5,14,N,N,N,Y,Y,PL1,Y,N,Y,8849,6497,54,525,7011,0,7152,0
375436,813-83-8925,Jenna Robinson,"PSC 7013, Box 6270 APO AP 77041",001-308-956-8798,mariataylor@example.com,Y,38,O,673,21653,45,0.97,Y,N,ID,0,0,0,0,0,0,1,4,N,314,N,0,602,6,8102,F,281,8911,491,486,661,400,400,2215,3,1,10,9,5,51,N,N,N,Y,Y,PL1,Y,N,Y,11450,7493,159,396,7604,0,6571,0
804394,775-25-9343,Robin Ortiz,"1193 Moore Hill Millerberg, FL 33905",+1-273-588-3852x787,sstevens@example.net,Y,32,O,843,43832,18,0.02,Y,B,ID,0,0,0,0,0,0,2,0,N,581,N,0,0,36,16129,U,371,10582,671,658,1062,922,204,2366,10,0,0,4,7,85,N,N,N,Y,Y,PL2,Y,N,Y,10357,11618,223,786,10503,0,4810,0
627375,392-32-7754,Brandi Collins,"636 David Hills Suite 325 Tinaview, MS 85190",802-700-9079,grantlaura@example.com,Y,35,O,646,15357,85,0.42,Y,S,ID,0,0,0,0,0,0,1,1,N,70,N,0,0,24,9951,U,140,11862,880,1064,1065,563,206,2057,6,0,1,5,5,50,N,N,N,Y,Y,PL2,Y,N,N,3878,8791,28,318,7993,0,7246,0
730080,163-82-6447,Michael Whitehead,"97472 George Trafficway Port Lindsayberg, MN 51674",001-923-220-7020x827,jackson32@example.com,Y,43,O,467,36612,62,0.3,Y,N,SC,0,0,0,0,0,0,0,0,N,777,N,0,0,12,30859,B,67,8005,916,1270,339,330,377,2310,1,3,0,10,7,98,N,N,N,Y,Y,PL1,Y,N,N,5953,5845,91,304,5944,0,2855,0
829089,238-26-4524,Brenda Vance,"7744 Gabrielle Square Suite 995 Alanside, KS 45786",968-914-6984,sarahjones@example.org,N,32,O,765,22,28,0.4,N,N,ID,0,0,0,0,0,0,0,3,N,896,N,0,0,12,34016,F,269,1903,953,1237,1387,180,228,2963,2,0,1,4,5,19,N,N,Y,N,N,PL1,Y,N,N,9241,8683,140,336,7950,0,8892,1
377014,898-53-5051,Michael Bryant,USS Daniels FPO AA 84531,364.816.7393x827,wilsongary@example.com,Y,40,O,721,40281,13,0.49,N,N,ID,0,0,0,0,0,0,2,3,N,416,N,0,0,18,9782,B,205,10292,935,680,266,630,255,2589,2,0,9,0,1,64,N,N,N,N,N,PL1,N,N,Y,11444,11197,202,383,10696,0,10104,0
761608,729-64-2882,Christina Wright,"94025 Crystal Mountain Apt. 562 Byrdhaven, OR 71231",(754)275-6097,angelamcdonald@example.com,Y,60,O,721,48885,8,0.67,Y,S,ID,0,0,0,0,0,0,1,0,N,573,N,0,0,18,35494,F,116,7207,623,1368,1484,299,358,2888,2,3,6,9,7,4,Y,N,N,Y,Y,PL2,Y,N,Y,14316,5843,59,364,5516,0,2003,0
220768,230-36-5653,Seth Hoffman,"9964 Leach Rapid Robertport, NE 54203",605.511.4309x78465,andrew17@example.org,Y,58,O,370,40111,50,0.36,N,L,ID,0,0,0,0,0,0,0,1,N,344,N,0,0,24,9658,B,227,1583,858,402,482,568,241,2314,1,3,1,0,1,48,N,N,N,N,N,PL2,Y,N,Y,14723,7331,90,258,7877,0,8188,0
415427,022-50-2427,Rebecca Olson,"043 William Courts East Tamaramouth, WV 10906",7656287989,lwhite@example.net,Y,48,O,478,15842,16,0.64,Y,L,ID,0,0,0,0,0,0,1,4,N,301,N,0,0,18,36024,B,4,0,910,380,1059,842,348,2769,5,3,0,6,2,61,Y,Y,N,Y,Y,PL1,Y,N,Y,7228,12468,188,435,11347,0,10589,0
773053,285-95-6755,Amanda Roth,"593 Ronnie Stravenue West Mariatown, AR 11912",001-402-245-3773x6607,pvazquez@example.org,Y,25,O,533,10017,72,0.12,Y,B,ID,0,0,0,0,0,0,1,1,N,145,N,0,0,18,22872,U,50,6818,349,354,1069,704,364,750,1,2,10,5,7,97,Y,N,N,Y,Y,PL1,Y,N,Y,5907,10118,69,488,10617,0,9379,0
136303,191-92-4940,Mary Ortiz,"99617 Stephanie Field North Kathrynview, MN 13670",001-605-532-0427x1694,nlewis@example.net,Y,53,O,450,25215,60,0.49,Y,S,ID,0,0,0,0,0,0,2,0,N,773,N,0,0,12,3436,U,13,6135,249,1325,1253,178,371,992,2,0,7,4,10,15,Y,N,N,Y,Y,PL2,Y,N,N,14714,9591,226,751,9234,0,3925,0
581853,168-02-9275,Mary Carter,"42748 Alicia Glens Apt. 370 New Cynthiaborough, IN 68307",(816)264-7946x517,jenniferarnold@example.net,Y,62,O,657,29089,59,0.86,Y,N,ID,0,0,0,0,0,0,2,4,N,174,N,0,0,6,17797,U,142,9402,375,1269,1333,271,263,1668,4,2,4,1,8,26,Y,N,N,Y,Y,PL1,Y,N,Y,9149,11731,151,609,12290,0,13762,0
881470,138-60-4172,Jennifer Short,"862 Mitchell Extension Tashaville, WY 28965",(466)839-1368x9932,amber30@example.com,N,33,O,521,43462,29,0.0,Y,N,ID,0,0,0,0,0,0,0,3,N,733,N,0,0,6,29622,U,177,10434,282,268,1284,832,219,1207,1,0,10,8,2,17,N,N,N,Y,Y,PL1,Y,N,N,4862,5841,211,263,5612,0,2644,0
581403,126-08-0230,Matthew Williams,"462 Wagner Coves Apt. 200 Millerfort, OK 61150",206-213-7716,adamssarah@example.com,Y,16,O,655,34348,53,0.1,Y,P,BS,0,0,0,0,0,0,1,0,N,257,N,0,2962,6,39529,U,284,7860,656,711,349,842,198,1336,9,1,2,2,10,40,Y,N,N,Y,Y,PL2,N,N,Y,3050,7109,105,804,7451,0,8099,0
550135,471-23-5698,Paul Williams,"106 Sutton Mission Walkermouth, VI 30475",(690)679-6721,jamietaylor@example.org,Y,30,O,821,35394,1,0.17,Y,N,ID,0,0,0,0,0,0,1,0,N,408,N,0,0,6,5631,F,22,0,162,1494,1495,304,295,2024,0,1,8,4,8,24,Y,N,N,Y,Y,PL2,Y,N,Y,3345,14144,35,373,13218,0,16517,0
712867,132-77-2237,Tricia Rowe,"223 Stanley Hills Lake Melissa, MD 15642",+1-296-789-4095x6729,jonathan08@example.org,Y,31,O,746,17218,28,0.57,N,L,ID,0,0,0,0,0,0,0,0,N,99,N,0,0,6,21757,F,170,5725,343,300,898,805,269,1927,4,3,9,3,1,90,N,N,N,N,N,PL1,Y,N,N,13866,6794,109,378,6527,0,3263,0
411059,465-50-9079,Karen Bryant,"6162 Cristina Expressway East Josephton, IA 30939",001-810-915-9669x67870,karen49@example.com,Y,49,O,311,43911,20,0.84,Y,N,ID,0,0,0,0,0,0,2,0,N,487,N,0,0,6,33998,B,344,2336,982,516,825,322,309,2792,7,3,3,2,4,101,N,N,N,Y,Y,PL1,Y,N,N,4992,8662,199,281,9133,0,7288,0
647077,080-94-0875,Nancy Mathis,"82159 Peter Squares Suite 803 Port Jasonport, CO 65997",+1-280-843-4311x810,alyssa85@example.org,Y,63,O,739,26961,47,0.9,N,B,ID,0,0,0,0,0,0,0,5,N,495,N,0,0,24,7538,U,172,0,595,245,1440,259,339,2065,9,0,6,7,9,41,Y,N,N,N,N,PL1,N,N,Y,12493,7259,36,226,7530,0,1613,0
718527,057-18-2419,Jill Morgan,"56884 Stephen Shores Conwayville, GA 05010",628-615-2516,wjohnson@example.net,Y,17,C,672,18674,35,0.34,Y,L,SC,0,0,0,0,0,0,0,2,N,840,N,0,0,24,9317,B,183,2047,970,295,1059,770,150,2639,0,1,5,6,5,14,Y,N,N,Y,Y,PL1,Y,N,N,11021,11629,44,333,11616,0,3264,0
812282,516-79-6597,James Sanders,"64693 Pham Station Suite 856 East Rebecca, NV 62762",(451)748-1404,davidjohnson@example.net,Y,29,O,576,39907,26,0.5,N,S,ID,0,0,0,0,0,0,2,2,N,856,N,0,0,18,31794,U,162,1289,986,707,887,299,171,2801,1,1,3,7,2,38,Y,N,N,N,N,PL2,Y,N,Y,3165,6984,195,230,7273,0,7815,1
850510,163-91-2179,David Richmond,"38223 Cobb Springs Lake Shannonmouth, PA 36390",733-359-1626x711,zleblanc@example.net,Y,42,O,807,33910,2,0.12,Y,B,ID,0,0,9,0,0,0,2,2,N,659,N,0,0,24,1647,F,14,4748,891,836,219,665,285,2584,4,0,1,7,0,29,N,N,N,Y,Y,PL2,Y,N,N,5266,6741,164,244,6649,0,7461,0
175054,118-17-3106,Tyler Nelson,"456 Phillip Oval Suite 641 North Justin, VI 83059",+1-547-809-9254,penny65@example.org,Y,34,O,429,28319,47,0.53,N,S,BS,0,0,0,0,0,0,1,5,N,576,N,0,0,24,2983,B,178,6832,428,1393,1256,648,328,2376,6,1,3,10,3,5,N,N,N,N,N,PL1,Y,N,Y,9849,3153,7,662,2947,0,903,0
277452,156-50-5836,Tina Whitehead,"8411 Haas Passage Lake Bretthaven, WI 94162",958-476-8906,daviskevin@example.org,Y,44,C,313,7780,34,0.82,N,L,SC,0,0,6,0,0,0,0,1,N,428,N,0,0,24,11035,B,248,0,255,1276,1313,733,173,566,1,1,8,7,3,89,Y,N,N,N,N,PL1,Y,N,Y,13184,6540,134,465,6374,0,4784,0
722988,055-34-7022,David Alvarez,"02373 Sweeney Lake South Davidmouth, OR 28482",426-475-1289x7815,bethmiller@example.net,Y,55,O,564,37680,41,0.9,N,P,SC,0,0,0,0,0,0,1,5,N,160,N,0,0,6,28006,F,174,8488,405,902,407,396,363,1942,4,2,10,3,8,114,N,N,N,N,N,PL2,Y,N,N,13365,5530,113,560,5686,0,4320,0
280786,836-28-8442,Alexis Rogers,"00915 Lindsey Flat Suite 515 Kristihaven, OK 80875",001-620-488-7054,rebekahburke@example.org,Y,36,O,347,38371,82,0.22,N,L,SC,0,0,0,0,0,0,0,1,N,67,Y,0,0,6,39293,F,340,1761,884,704,961,938,334,1426,6,0,3,10,10,20,N,Y,N,N,N,PL2,Y,N,N,6668,12379,78,411,12021,0,5701,0
722828,501-36-8849,Elizabeth Reed,"58839 Dudley Spur Apt. 633 Fischermouth, DE 11429",8999967111,smorgan@example.com,Y,50,O,627,42237,54,0.85,N,U,ID,0,0,0,0,0,0,0,4,N,176,N,1276,0,36,34298,B,321,6268,992,1168,344,622,384,2730,3,3,0,0,9,4,Y,N,N,N,N,PL2,Y,N,Y,9876,8170,127,637,8067,0,8037,0
824470,160-86-4454,Valerie Ballard,"76344 Clark Plaza Apt. 352 Kellerberg, LA 68213",844.798.2266,stevensjoe@example.com,Y,34,C,680,2395,3,0.19,N,P,ID,0,0,0,0,0,0,1,5,N,915,N,549,1689,36,7470,B,156,0,504,285,1012,829,161,2381,7,3,7,9,5,104,N,N,N,N,N,PL2,Y,Y,N,10204,10917,106,235,10618,0,5072,0
272138,531-07-5338,Jeremy Alvarado,"3404 Wilson Square Williamston, FM 33682",001-546-312-9897,awilliams@example.org,Y,39,O,796,8811,18,0.65,N,S,ID,0,0,0,0,0,0,2,3,N,169,N,0,0,6,18339,F,96,0,986,759,454,747,321,2337,6,1,4,9,1,12,Y,N,N,N,N,PL2,Y,N,Y,7754,12705,201,625,12040,0,13467,0
880805,162-20-8097,Rhonda Black,"632 Patel Manors Apt. 452 Garciashire, MO 68847",365.353.6299x18778,paul28@example.org,Y,42,O,729,20138,30,0.48,Y,S,SC,0,0,0,0,0,0,2,3,N,203,N,0,0,24,21196,B,271,0,230,903,1472,754,382,1817,0,3,1,0,10,96,Y,N,N,Y,Y,PL1,Y,N,N,11269,4265,43,358,3856,0,2407,0
563668,692-39-2022,David Fisher,"8946 Savage Club Fernandezton, VT 93557",(692)380-3795,ggonzalez@example.org,Y,41,O,568,30832,35,0.31,Y,L,ID,0,0,0,0,0,0,1,4,N,406,N,0,0,36,45774,B,224,10258,965,1414,201,339,243,2031,0,2,1,7,7,68,Y,Y,N,Y,Y,PL1,Y,N,N,4579,11809,156,291,11667,0,13585,0
833653,376-15-2267,Paige Winters,USS Young FPO AP 28656,549-487-9163x3396,cindy73@example.net,Y,51,C,298,45576,50,0.46,N,P,ID,0,0,0,0,0,0,1,0,N,810,N,0,0,6,33577,B,329,853,284,629,1420,509,276,648,3,2,4,8,3,33,Y,N,N,N,N,PL1,Y,N,N,5817,8244,239,325,7652,0,3605,0
403392,083-59-1510,Amber Wang,"837 Michelle Divide Jerryburgh, OH 42121",+1-786-805-3020x01569,donna73@example.net,Y,55,O,259,33839,82,0.7,Y,S,ID,0,0,0,0,0,0,0,3,N,591,N,0,0,6,7778,F,112,2595,961,698,1220,337,344,1615,9,3,4,10,9,34,N,N,N,Y,Y,PL2,Y,N,Y,10963,13273,213,486,13919,0,4622,0
573575,554-53-8701,Rachel Cox,"2800 Watson Glen Troyville, TX 54386",964-938-9039x8938,christopher79@example.net,Y,34,O,763,1535,28,0.42,N,P,ID,0,0,0,0,0,0,2,5,N,863,N,0,0,18,10766,F,244,4438,671,1290,212,704,217,1159,4,2,3,7,4,75,Y,N,N,N,N,PL2,Y,N,N,8195,13775,80,789,14324,0,5033,1
856224,552-17-2589,Barbara Guzman,"73185 Frank Well East Zachary, IA 82861",(936)613-7339x0116,fsullivan@example.org,Y,38,C,275,46785,56,0.37,N,F,ID,0,0,0,0,0,0,1,0,N,281,N,0,0,12,28358,B,155,0,480,1174,1249,445,287,740,7,3,5,2,10,30,Y,N,N,N,N,PL1,Y,N,Y,7961,12864,66,458,12624,0,9072,0
567727,641-01-6617,Dennis Murphy,"50164 Thomas Lodge North James, NC 94197",(899)699-6036,deannamata@example.net,Y,35,O,576,42321,31,0.5,N,O,SC,0,0,0,0,0,0,2,3,N,908,N,0,0,18,41792,U,207,918,268,1045,978,703,174,2965,2,1,8,5,5,8,N,N,N,N,N,PL2,Y,N,Y,8775,10483,154,216,9758,0,4206,0
824288,608-19-0866,Michael Woodward,"8304 Tyrone Heights Ruizbury, NJ 97532",398.575.2559x010,christopher26@example.org,Y,39,C,791,24779,16,0.71,N,L,ID,0,0,0,0,0,0,0,5,Y,237,N,0,635,18,43821,F,313,4344,946,1201,653,263,192,543,6,1,10,3,9,116,N,N,N,N,N,PL1,Y,N,Y,5076,9475,52,610,8792,0,3375,0
652260,001-32-4888,Stephanie Brown,"955 Williams Valleys Suite 534 Larryhaven, MN 90098",260.382.5220,leahsmith@example.org,Y,63,O,693,24734,83,0.66,Y,T,ID,0,0,0,0,0,0,1,2,Y,504,N,0,0,12,35286,U,127,0,544,1184,1174,271,165,1561,3,3,3,5,1,116,Y,N,N,Y,Y,PL1,Y,N,N,3102,11830,209,683,12458,0,8412,0
902673,271-79-9786,Ray Freeman,"0160 Hall Mountain East Danielburgh, PR 61871",+1-239-257-6506x948,jill38@example.org,Y,50,O,702,3519,23,0.01,Y,O,ID,0,0,0,0,0,0,2,4,N,449,N,0,0,24,11997,B,371,1238,188,1208,1435,850,354,825,2,3,7,5,2,13,Y,N,N,Y,Y,PL1,Y,N,Y,6666,5551,19,168,5940,0,6411,0
597762,392-48-4972,Sarah Adkins,"832 Sloan Run Andresberg, MT 65768",968.220.3572,lucasperez@example.com,Y,46,O,576,34520,90,0.03,Y,P,ID,0,0,0,0,0,0,0,0,Y,195,N,0,0,24,11525,U,150,0,366,1044,344,526,168,2222,9,3,10,5,2,114,Y,N,N,Y,Y,PL1,Y,N,N,4008,5425,234,682,5068,0,3601,0
189131,540-28-7477,Andrew Williams,"010 Norton Points Suite 240 Steventown, WI 55599",001-347-392-0000x6995,yallen@example.org,Y,25,O,591,31732,73,0.25,N,B,ID,0,0,0,0,0,0,2,2,N,343,N,0,0,24,14048,F,48,9775,735,806,277,340,260,2292,6,2,1,0,8,18,N,N,N,N,N,PL1,Y,N,N,6896,10287,192,125,11295,0,10551,0
786006,490-11-1146,Melanie Irwin,"1839 Alexandria Burgs Lake Travisbury, IN 87612",(545)251-8878x0129,shermanjacqueline@example.com,Y,58,O,387,24007,41,0.54,Y,L,ID,0,0,0,0,0,0,1,2,Y,438,N,0,0,12,28742,U,145,9735,303,1006,647,996,211,571,7,1,2,3,7,87,N,N,N,N,N,PL2,Y,N,N,11963,7688,57,316,6967,0,2993,0
467052,393-01-4109,Catherine Hays,"7265 Jason Pines Apt. 007 East Sonia, CA 39945",656-993-0151,jessica49@example.com,Y,29,O,613,13698,7,0.95,Y,S,ID,0,0,0,0,0,0,1,5,N,239,N,0,0,12,46890,F,36,0,508,210,869,990,318,1828,3,3,1,2,9,60,Y,N,N,Y,Y,PL2,Y,N,Y,12594,7695,107,402,7355,0,7286,1
226731,445-33-1119,Kristina Willis,"53394 Eric Cliffs Bethshire, WA 23218",8682477307,matthewjackson@example.net,Y,41,O,697,37452,70,0.15,Y,B,ID,0,0,0,0,0,0,0,3,N,551,N,462,0,12,28982,F,187,2707,638,870,1490,200,321,761,1,3,2,4,0,95,N,N,N,Y,Y,PL2,Y,N,N,6520,11698,225,268,10597,0,10995,0
359231,591-28-7157,Destiny Leonard,"73912 Olson Mission Lake Sean, MH 06127",001-577-333-6832,jarednewton@example.com,Y,26,O,472,4269,23,1.0,Y,B,ID,0,0,0,0,0,0,0,1,Y,900,N,0,0,18,34686,B,198,687,865,323,626,884,334,1700,8,1,7,3,3,51,N,N,N,Y,Y,PL1,Y,N,N,4082,7640,114,174,7758,0,5244,0
490216,872-21-3217,Kimberly Sharp,"7946 Derek Trace Suite 178 New Glennberg, MD 28408",+1-381-587-5834,hortonbecky@example.org,Y,31,O,454,27972,47,0.22,N,P,ID,0,0,0,0,0,0,1,2,N,660,N,0,0,24,42690,B,172,11327,588,715,1173,904,297,2869,6,1,9,3,9,29,N,N,N,N,N,PL2,Y,N,Y,11088,6927,84,466,6640,0,7571,0
767199,092-24-2810,Sydney Murray,"59119 Ruth Motorway Suite 566 Brendaview, NJ 30742",9495128167,christopher74@example.org,Y,37,C,714,2058,31,0.69,N,S,ID,0,0,0,0,0,0,0,1,N,214,N,0,0,36,10558,F,347,1292,937,1193,700,441,362,1593,10,1,2,4,10,105,N,N,N,N,N,PL2,Y,N,N,3619,14675,150,317,14865,0,7310,0
744932,505-09-0863,Mark Pham,"173 Kim Freeway Suite 115 Baileymouth, MD 84843",001-513-257-0637x7702,josetaylor@example.net,Y,45,O,820,21585,84,0.74,Y,L,ID,0,0,0,0,0,0,0,4,N,181,N,0,0,18,47243,B,261,3264,156,475,587,730,389,2194,4,3,10,8,9,116,N,N,N,Y,Y,PL2,Y,N,N,3948,11771,28,462,10936,0,6373,0
506623,385-63-9899,Scott Lane,"1534 Jenny Harbor Ayalaland, FM 14309",(817)847-7447x6371,elizabethherrera@example.com,Y,49,C,820,18650,76,0.84,N,B,ID,0,0,0,0,0,0,1,1,N,310,N,0,0,24,43001,U,140,9631,759,690,721,193,246,579,9,1,2,1,9,42,N,N,N,N,N,PL1,Y,N,Y,11685,9121,59,242,9003,0,10376,0
231395,320-33-0763,Crystal Roman,"00595 Kelly Green Woodsberg, NM 20402",001-758-418-4301x142,shannon38@example.com,N,39,O,660,29788,0,0.84,Y,S,BS,0,0,0,0,0,0,1,5,N,545,N,0,0,36,41794,B,217,10879,694,314,955,608,160,2696,5,0,4,2,0,66,N,N,N,Y,Y,PL1,Y,N,Y,6713,8237,107,199,7941,0,8028,0
106141,772-43-1487,Sherri Sellers,"852 Aguilar Way Danielsfort, ND 69372",633-403-0434x1697,brian74@example.org,Y,48,O,714,12478,5,0.18,N,P,SC,0,0,0,0,0,0,2,0,N,160,N,0,0,6,35847,B,28,6685,987,1322,1168,939,395,2510,4,0,1,8,9,19,N,N,N,N,N,PL2,N,N,N,7928,4853,45,630,4618,0,3756,0
999334,881-05-2670,Karen Stewart,"065 Marissa Ridge New Wesleychester, WA 73529",001-753-880-7245x4488,uballard@example.net,Y,36,O,850,39445,71,0.44,Y,P,ID,0,0,0,0,0,0,1,1,Y,920,N,0,0,36,36718,U,85,2651,718,630,706,271,277,2511,1,1,4,1,9,2,Y,N,N,Y,Y,PL2,Y,N,Y,8778,8771,218,280,8779,0,8125,0
724070,703-56-1412,Jacob Nichols,"54026 Watkins Point Suite 154 Nathanbury, MP 90569",982-776-5254x874,smendez@example.net,Y,29,O,648,45363,65,0.81,Y,L,ID,0,0,0,0,0,0,2,5,N,793,N,0,0,12,33350,B,160,0,937,1226,585,804,340,2787,7,0,4,9,10,81,N,N,N,Y,Y,PL1,Y,N,N,10111,13898,141,604,12637,0,15370,0
225670,632-36-5473,Ashley Hernandez,"1936 Brown Street Jordanfort, MP 25366",834-250-9220x60339,barroncindy@example.org,Y,48,O,801,18449,52,0.76,N,N,BS,0,0,0,0,0,0,1,2,N,935,N,0,0,18,41476,F,360,0,625,738,742,647,311,512,7,1,7,5,10,87,Y,N,N,N,N,PL2,Y,N,Y,14028,11571,164,291,10586,0,13484,0
831933,040-29-1378,Debra Ford,"692 Knox Land Apt. 365 Lake Seanchester, VA 23737",+1-741-711-1370x329,john43@example.org,Y,26,O,832,33800,66,0.57,Y,N,ID,0,0,0,0,0,0,1,2,N,492,N,0,0,12,30601,B,121,0,291,1362,500,503,291,914,10,0,3,7,9,32,Y,N,N,Y,Y,PL2,N,N,N,9188,6743,126,123,7359,0,4562,0
209245,305-40-5786,David Roberts,"88319 Reyes Ford Suite 467 Porterberg, WY 61511",968.367.9936,belltom@example.com,Y,36,O,613,25892,22,0.13,N,S,ID,0,0,0,0,0,0,0,5,N,286,N,0,0,18,11385,U,105,5481,623,1207,475,921,234,2227,2,2,5,0,9,75,Y,N,N,N,N,PL1,Y,N,N,4151,14260,181,66,15611,0,4650,0
290491,150-59-5717,Haley Lee,"0696 Smith Center Apt. 817 Port Thomas, WY 57977",001-974-808-9677x595,gfrost@example.com,Y,46,O,783,2293,27,0.21,N,N,ID,0,0,0,0,0,0,1,0,N,885,N,1321,0,18,31477,B,115,9626,595,1468,347,901,323,2577,2,2,3,5,2,78,Y,N,N,N,N,PL2,Y,N,N,8308,5640,24,440,5704,0,2987,0
649931,669-43-7699,Ronald Shepherd,"560 Gina Light Suite 731 Ashleymouth, WA 59653",+1-993-872-9862x464,wlong@example.org,Y,35,O,808,14844,66,0.29,Y,N,ID,0,0,0,0,0,0,1,5,N,476,N,0,0,24,47612,U,261,9786,225,671,436,858,156,1204,10,3,2,4,7,84,Y,N,N,Y,Y,PL2,Y,N,Y,13207,8858,139,391,8352,0,3262,0
164321,010-14-1595,Sylvia Peterson,"58279 Lisa Island East Justinbury, ME 72857",654-365-9770x36709,jacob12@example.com,Y,38,O,532,21621,68,0.35,Y,B,ID,0,0,0,0,0,0,0,1,N,415,N,898,0,24,49345,B,196,0,237,1347,773,746,389,2842,0,1,0,1,0,40,N,N,N,Y,Y,PL2,Y,N,Y,4086,8353,152,353,8792,0,3488,0
808186,875-34-3982,Steven Wilson,"6731 Amber Brooks Shawnburgh, MD 11898",+1-996-265-3040x004,dbailey@example.org,Y,46,O,693,31853,70,0.24,Y,B,ID,0,0,0,0,0,0,1,2,N,594,N,0,0,24,18585,B,356,11192,265,663,1086,410,164,2482,5,3,8,1,9,17,Y,N,N,Y,Y,PL2,Y,N,Y,9492,9496,127,222,10101,0,2149,0
510265,397-01-8225,William Campbell,"1989 Tyler Court Suite 309 East Eric, CA 62352",816-846-5990x1193,smithjeffrey@example.net,Y,58,O,591,37921,52,0.42,N,L,ID,0,0,0,0,0,0,1,2,N,484,N,0,0,24,3780,B,104,0,989,790,1356,236,289,1249,10,1,6,0,3,89,N,N,N,N,N,PL1,N,N,Y,9136,8738,230,407,8861,0,3565,0
